District,Latitude,Longitude
Gaya,24.626820799895,85.211422825232
Gaya,24.634655909613,85.218065148219
Gaya,24.627205864526,85.211556768045
Gaya,24.629550282843,85.219907741994
Gaya,24.631807403639,85.220338990912
Gaya,24.634339241311,85.219689980149
Gaya,24.635513671674,85.220940643922
Gaya,24.635798488744,85.225242991000
Gaya,24.602249290000,84.889196840000
Gaya,24.682619422674,85.084413187578
Gaya,24.669016473927,85.077497279271
Gaya,24.502045240000,85.021007590000
Gaya,24.503756280000,85.018278990000
Gaya,24.807621530000,84.787774960000
Gaya,24.808962950000,84.790961460000
Gaya,24.809211730000,84.790791790000
Gaya,24.806108860000,84.790221930000
Gaya,24.804838230000,84.789986710000
Gaya,24.802104860000,84.789087040000
Gaya,24.801702890000,84.788823720000
Gaya,24.492357120000,84.873971550000
Gaya,24.626341899857,85.133881336078
Gaya,24.632017035037,85.121099017560
Gaya,24.632210740820,85.120545392856
Gaya,24.632083210163,85.120436009020
Gaya,24.632805939764,85.121498163790
Gaya,24.934176400000,84.843437980000
Gaya,24.591874508187,85.233895294368
Gaya,25.035483390000,84.790179060000
Gaya,25.041303180000,84.816060100000
Gaya,24.836292690597,85.029911957681
Gaya,24.842463720000,84.941366050000
Gaya,24.842628040000,84.937956420000
Gaya,24.471436210000,84.953325870000
Gaya,24.615960960000,84.645410950000
Gaya,24.407164150000,84.516653380000
Gaya,24.440669110000,84.510332090000
Gaya,24.440633040000,84.510626450000
Gaya,24.671772778966,84.886620808393
Gaya,24.673413201235,84.887259677053
Gaya,24.577328580000,84.765928760000
Gaya,24.570396210000,84.743446230000
Gaya,24.834485050000,84.752895620000
Gaya,24.839847400000,85.010694850000
Gaya,24.832868770000,84.898500370000
Gaya,24.786929399706,85.258690807968
Gaya,24.592407450000,84.728060240000
Gaya,24.595705630000,84.728165430000
Gaya,24.591196920000,84.720822240000
Gaya,24.591210910000,84.933048400000
Gaya,25.032811397687,85.141648007557
Gaya,24.739554420000,85.010024220000
Gaya,24.740378050000,85.001304210000
Gaya,25.000045364723,85.223509361967
Gaya,24.553590440000,85.089258390000
Gaya,24.450415460000,84.443009560000
Gaya,24.453509140000,84.439255090000
Gaya,24.445980060000,84.422984450000
Gaya,24.926300690000,84.770030030000
Gaya,24.926307700000,84.770020990000
Gaya,24.927307820000,84.768310030000
Gaya,24.928040930000,84.767128020000
Gaya,24.928825490000,84.765488640000
Gaya,24.929169970000,84.764848690000
Gaya,24.918366000000,84.783706240000
Gaya,24.920708860000,84.778795220000
Gaya,24.929191970000,84.764850020000
Gaya,24.929929590000,84.763214470000
Gaya,24.925805330000,84.769469910000
Gaya,24.931408810000,84.760065950000
Gaya,24.782857670000,84.781260750000
Gaya,24.784394560000,84.783412670000
Gaya,24.783899720000,84.785273870000
Gaya,24.839553020000,84.718665530000
Gaya,24.839256130000,84.713374670000
Gaya,25.058869830000,84.892093150000
Gaya,25.049666120000,84.897447340000
Gaya,24.818660930000,84.968895380000
Gaya,24.817013040000,84.973287370000
Gaya,24.821051160000,84.968598560000
Gaya,24.824951090000,84.968589250000
Gaya,24.827967430000,84.959117850000
Gaya,24.817030710000,84.973258130000
Gaya,24.816526900000,84.974354710000
Gaya,24.434932430000,84.620616180000
Gaya,24.449139000000,84.605650000000
Gaya,24.656157680000,84.644442020000
Gaya,24.583265650000,84.790024540000
Gaya,24.840609328821,85.134284924716
Gaya,24.835452320985,85.120088076219
Gaya,24.849849455059,85.126521438360
Gaya,24.992633666843,85.310775032267
Gaya,24.811969100000,84.773288090000
Gaya,24.921859070000,84.726627730000
Gaya,24.919933040000,84.728139830000
Gaya,25.006067020000,84.865570440000
Gaya,25.006095650000,84.861634710000
Gaya,24.461164030000,84.576432000000
Gaya,24.465027550000,84.561050350000
Gaya,25.030300630000,84.893935610000
Gaya,25.028673290000,84.890994900000
Gaya,25.028652120000,84.893154250000
Gaya,25.032164980000,84.894148850000
Gaya,24.853492860000,84.851547420000
Gaya,24.683760618791,84.991838922724
Gaya,24.673463366926,84.992534033954
Gaya,24.676525276154,84.992766296491
Gaya,24.683866817504,84.993283292279
Gaya,24.683830942959,84.992228010669
Gaya,24.630344216712,85.209970157593
Gaya,24.626608528197,85.211711749434
Gaya,24.653174215928,85.188411399722
Gaya,24.882986806333,85.243454100564
Gaya,24.884269866161,85.243931366131
Gaya,24.720169259235,85.317203029990
Gaya,24.758519430000,84.988070950000
Gaya,24.758388640000,84.988090920000
Gaya,24.870192082599,85.056150332093
Gaya,24.872509636916,85.042922431603
Gaya,24.437220270000,84.456234780000
Gaya,24.437312270000,84.455768230000
Gaya,24.436429060000,84.457115530000
Gaya,24.432490520000,84.494557220000
Gaya,24.420580800000,84.498273380000
Gaya,24.788351766765,85.027584051713
Gaya,24.790124204010,85.020495308563
Gaya,24.541956510000,84.765262900000
Gaya,24.542639840000,84.769535460000
Gaya,24.600126220000,84.913612430000
Gaya,24.604311010000,84.913730660000
Gaya,24.709909097292,85.298649016768
Gaya,24.402727090000,84.653819240000
Gaya,24.412993640000,84.658712050000
Gaya,24.471411340000,84.952730710000
Gaya,24.624295380000,85.073442300000
Gaya,24.678827659227,85.243781832978
Gaya,24.676307053305,85.244277454913
Gaya,24.659208976664,85.236412715167
Gaya,25.052203790000,84.914786560000
Gaya,25.051661160000,84.924014040000
Gaya,25.051625340000,84.923905840000
Gaya,25.047594990000,84.920722780000
Gaya,25.045351840000,84.923078180000
Gaya,24.626604230000,84.660130150000
Gaya,24.764942430000,84.745906320000
Gaya,24.441660740000,84.454977660000
Gaya,25.052256490000,84.915774010000
Gaya,24.427895190000,84.367260490000
Gaya,24.631864370000,84.615956050000
Gaya,24.441523050000,84.590973390000
Gaya,24.442390670000,84.593383960000
Gaya,24.434921710000,84.588514130000
Gaya,24.435025760000,84.586807960000
Gaya,24.437643910000,84.592015920000
Gaya,24.437793050000,84.592606520000
Gaya,24.865402330000,85.001337350000
Gaya,24.860743730000,85.002416160000
Gaya,24.860179490000,85.002573140000
Gaya,24.864056430000,85.001601300000
Gaya,24.861425300000,85.002288430000
Gaya,24.864195970000,85.006051540000
Gaya,24.864299290000,85.006015310000
Gaya,24.820522520000,84.786703990000
Gaya,24.908680940000,85.020938410000
Gaya,24.912497400000,85.012896810000
Gaya,24.489990830000,85.005403670000
Gaya,24.494258430000,84.999438620000
Gaya,24.855507994071,85.033439313993
Gaya,24.509446740000,84.679695880000
Gaya,24.897228360000,84.884658550000
Gaya,24.897771950000,84.884914620000
Gaya,24.325118620000,84.489867670000
Gaya,24.627073178999,85.162036065012
Gaya,24.629445676692,85.190925803036
Gaya,24.813664570000,84.849586830000
Gaya,24.435059150000,84.533694230000
Gaya,24.576632630000,84.748607670000
Gaya,24.846729140000,84.795532250000
Gaya,24.968069640000,84.826457420000
Gaya,24.975064590000,84.750030300000
Gaya,24.973699810000,84.747874810000
Gaya,24.533276730000,85.028158850000
Gaya,24.999918085523,85.329769514501
Gaya,24.931445522234,85.152360582724
Gaya,24.925611633807,85.149385845289
Gaya,24.925664188340,85.147309228778
Gaya,24.931316818111,85.139617826790
Gaya,24.586478710000,84.734684690000
Gaya,24.510800480000,84.978589030000
Gaya,24.510439420000,84.975046710000
Gaya,24.549840470000,84.856547800000
Gaya,24.895927910000,84.989938780000
Gaya,24.706963780336,85.133807491511
Gaya,24.706591162831,85.132555570453
Gaya,24.704496692866,85.132203446701
Gaya,24.706350979395,85.141335949302
Gaya,24.848778834566,85.091260448098
Gaya,24.721894715913,85.254403380677
Gaya,24.721894045360,85.254292069003
Gaya,24.720732187852,85.256034079939
Gaya,24.725764137693,85.254994640127
Gaya,24.728837320581,85.249853013083
Gaya,24.729111283086,85.254835383967
Gaya,24.992333259434,85.264734243974
Gaya,24.992733662948,85.264052962884
Gaya,24.991996181197,85.266363769770
Gaya,24.986639139242,85.256919292733
Gaya,24.993872889318,85.260752504691
Gaya,24.991493308917,85.265360875055
Gaya,25.059433788992,85.164525909349
Gaya,24.926379751414,85.323641253635
Gaya,24.927353016101,85.323320310563
Gaya,24.931993070059,85.323224673048
Gaya,24.932103794999,85.323664806783
Gaya,24.886651961133,85.136789940298
Gaya,24.886563825421,85.136792035773
Gaya,24.589995450000,84.816258390000
Gaya,24.590101020000,84.816088710000
Gaya,25.030283040000,84.808669920000
Gaya,24.632638040000,85.038161360000
Gaya,24.698699391447,85.048544090241
Gaya,24.688071683049,85.056968657300
Gaya,24.759175990000,84.841634220000
Gaya,24.755447470000,84.842204800000
Gaya,24.755556030000,84.842332920000
Gaya,24.908760930000,84.720312180000
Gaya,24.776605241932,85.252193575725
Gaya,24.808189594187,85.161945540458
Gaya,24.807792752981,85.162013517693
Gaya,24.490956750000,84.943368880000
Gaya,24.494814200000,84.938879610000
Gaya,24.497328340000,84.939285790000
Gaya,24.482701300000,84.906457590000
Gaya,24.961209660396,85.088673625141
Gaya,24.964060680941,85.090628117323
Gaya,24.962564008310,85.091995960101
Gaya,24.967295718379,85.091130780056
Gaya,24.967286833562,85.091341417283
Gaya,24.967227322049,85.091213174164
Gaya,24.966981690377,85.091287689283
Gaya,24.956821817905,85.102885058150
Gaya,24.953810283914,85.180620085448
Gaya,24.956435286440,85.181637564674
Gaya,24.972145236097,85.203181486577
Gaya,24.980397722684,85.215761214495
Gaya,24.730094670000,84.916074610000
Gaya,25.032415017486,85.128197483718
Gaya,25.010543750000,84.911635480000
Gaya,25.016272720000,84.909057840000
Gaya,24.767270630000,84.783784280000
Gaya,24.846131560000,84.975397980000
Gaya,24.847886740000,84.976534520000
Gaya,24.851924250000,84.978582580000
Gaya,24.678252073936,85.291970819235
Gaya,24.678228311241,85.291469749063
Gaya,24.382090610000,84.522806070000
Gaya,24.379134390000,84.523789780000
Gaya,24.497080270000,84.885654110000
Gaya,24.815363880000,84.978271700000
Gaya,24.814050960000,84.980045650000
Gaya,24.816110950000,84.975839740000
Gaya,24.813166480000,84.980810050000
Gaya,24.813997560000,84.980004740000
Gaya,24.811656470000,84.981978450000
Gaya,24.810015510000,84.983345270000
Gaya,24.690435550000,84.868003470000
Gaya,25.023097232915,85.164122572169
Gaya,25.019280910492,85.160899898037
Gaya,25.019465773366,85.161166191101
Gaya,25.019668028690,85.161192761734
Gaya,25.021317754872,85.161303905770
Gaya,25.021475963295,85.161663237959
Gaya,24.928991240000,84.876901040000
Gaya,24.577383230000,84.789602350000
Gaya,24.722436564043,85.233109658584
Gaya,24.718242930248,85.213694237173
Gaya,24.445005990000,84.371012980000
Gaya,24.605201520000,85.071821660000
Gaya,24.720157550000,84.757872340000
Gaya,24.572708050000,85.082401580000
Gaya,24.573711680000,85.082478350000
Gaya,24.579795620000,85.080585930000
Gaya,24.576756910000,85.083878080000
Gaya,24.578521460000,85.084752940000
Gaya,24.577440150000,85.084829790000
Gaya,24.578846000000,85.080664480000
Gaya,24.555864370000,84.807085040000
Gaya,24.709491929971,85.017885938287
Gaya,24.707325752825,85.019419742748
Gaya,24.740539044142,85.024321312085
Gaya,24.431225260000,84.627894810000
Gaya,24.436046950000,84.633397590000
Gaya,24.430982850000,84.630898940000
Gaya,24.720610273071,85.317280730233
Gaya,25.035647707991,85.130998045206
Gaya,24.955052440055,85.170712759718
Gaya,24.968939870596,85.162943741307
Gaya,24.967805380002,85.158358253539
Gaya,24.585013550000,84.837969590000
Gaya,24.899030397646,85.162054253742
Gaya,24.896863508038,85.152870789170
Gaya,24.547930243425,85.234267618507
Gaya,24.402845530000,84.637099100000
Gaya,24.674260540000,84.692218230000
Gaya,25.001936322078,85.103591149673
Gaya,25.002977941185,85.102330259979
Gaya,25.001849611290,85.104060200974
Gaya,24.864952303469,85.072530163452
Gaya,24.865008923225,85.072392951697
Gaya,24.349360460000,84.475034540000
Gaya,24.825450363569,85.166167253628
Gaya,24.830428585410,85.170138599351
Gaya,24.810002683662,85.134708965197
Gaya,24.825719045475,85.165860224515
Gaya,24.832338821143,85.171375265345
Gaya,24.825450363569,85.166167253628
Gaya,24.731919975020,84.915082985535
Gaya,24.936806990000,84.981903270000
Gaya,24.936872880000,84.982976000000
Gaya,24.674100180000,84.745111200000
Gaya,24.600626470000,84.780094000000
Gaya,24.548335120000,84.962028350000
Gaya,24.497677120000,84.880637210000
Gaya,24.624199778773,85.201142840087
Gaya,24.620447452180,85.192786334082
Gaya,24.761862670000,84.972913140000
Gaya,24.762180910000,84.973380110000
Gaya,24.762627190000,84.975987940000
Gaya,24.644337050000,84.713394550000
Gaya,24.832109640000,84.786581390000
Gaya,24.902427520000,84.833328640000
Gaya,24.903661730000,84.831618090000
Gaya,24.904357310000,84.830351260000
Gaya,24.753044215031,85.128998961300
Gaya,24.751450354233,85.133438268676
Gaya,24.748455206864,85.133179519326
Gaya,24.510884130000,84.922896970000
Gaya,24.595353220000,84.713115110000
Gaya,24.540316380000,84.871482610000
Gaya,24.935162270000,84.950250380000
Gaya,24.533038640000,84.907106590000
Gaya,24.969683638774,85.122477253899
Gaya,24.974171561189,85.117037985474
Gaya,24.620425020000,84.631934320000
Gaya,24.529805360000,84.720205780000
Gaya,24.523893810000,84.712758230000
Gaya,24.526961310000,84.713091790000
Gaya,24.527019180000,84.713045460000
Gaya,24.530068510000,84.720406890000
Gaya,24.815519600000,84.808971110000
Gaya,24.629463780000,84.843215650000
Gaya,24.638891180000,84.850388930000
Gaya,24.565809000000,84.805799960000
Gaya,24.791588732041,85.178882768378
Gaya,24.788963561878,85.164185939357
Gaya,24.791588732041,85.178882768378
Gaya,24.933273363858,85.201314669102
Gaya,24.933614423499,85.201727561653
Gaya,24.932968933135,85.201872317120
Gaya,24.933471344411,85.201816828921
Gaya,24.937540423125,85.194850880653
Gaya,24.932968933135,85.201872317120
Gaya,24.935828754678,85.199428405613
Gaya,24.934450057335,85.201385747641
Gaya,24.937185156159,85.196052845567
Gaya,24.761092590000,84.790258430000
Gaya,24.896304812282,85.046503851190
Gaya,24.901826349087,85.056668668985
Gaya,24.898906177841,85.049615046009
Gaya,24.900272889063,85.047360900790
Gaya,24.900566255674,85.063113933429
Gaya,24.875180069357,85.078561278060
Gaya,24.623351060000,84.812933990000
Gaya,24.525148900000,84.976643040000
Gaya,24.524039960000,84.973480670000
Gaya,24.681085590000,84.877193310000
Gaya,24.680069610000,84.876694540000
Gaya,25.011111279018,85.147507628426
Gaya,24.930767290000,84.982159060000
Gaya,24.906431370000,84.816810650000
Gaya,24.898573780000,84.817641480000
Gaya,24.894832770000,84.815309160000
Gaya,25.025703170000,84.849094690000
Gaya,24.865874606185,85.260327374563
Gaya,24.871208090000,84.971934500000
Gaya,24.868446551263,85.207587685436
Gaya,24.502307230000,85.015198310000
Gaya,24.501601430000,85.010783500000
Gaya,24.501526340000,85.012131230000
Gaya,24.645699940000,84.627922780000
Gaya,24.876680040000,84.994042220000
Gaya,24.875264370000,84.990472980000
Gaya,24.635497662239,84.947099927813
Gaya,24.633081704378,84.946194766089
Gaya,24.799348697998,85.036798696965
Gaya,24.499943520000,84.462031610000
Gaya,24.498410210000,84.484009210000
Gaya,24.558568730000,84.669018710000
Gaya,24.646691420000,84.798134250000
Gaya,24.786524380000,84.740578700000
Gaya,24.786423110000,84.741311950000
Gaya,24.783571700000,84.743012250000
Gaya,24.783226290000,84.736810690000
Gaya,24.444620900000,84.546610450000
Gaya,24.445679310000,84.549111650000
Gaya,25.000158101320,85.276532107964
Gaya,24.978553140000,84.975001880000
Gaya,24.967984630000,84.975112460000
Gaya,24.966622710000,84.974581460000
Gaya,24.965348030000,84.976057930000
Gaya,24.970298770000,84.974138400000
Gaya,24.858305454254,85.097229201347
Gaya,24.850958674215,85.094229402021
Gaya,24.851820375770,85.094534503296
Gaya,24.491439630000,84.962747920000
Gaya,24.491135480000,84.962434940000
Gaya,24.384121820000,84.537924800000
Gaya,24.379767050000,84.525073360000
Gaya,24.377723540000,84.552615940000
Gaya,24.411436040000,84.660548390000
Gaya,24.631025030000,84.795872330000
Gaya,24.862758950000,84.673200060000
Gaya,24.762606918812,85.186707191169
Gaya,24.757962003350,85.211112862453
Gaya,24.757457538508,85.210249442607
Gaya,24.848550030000,85.008869340000
Gaya,24.713909360580,84.998940657824
Gaya,24.709749212489,84.996955990791
Gaya,24.708930049092,84.996257694438
Gaya,24.698022510856,84.992473432794
Gaya,24.703089748509,84.994533453137
Gaya,24.722435558215,85.003257421777
Gaya,24.722212264314,85.003206711262
Gaya,24.716950356960,85.000149160624
Gaya,24.714427613653,84.999212147668
Patna,25.32249,84.80535
Patna,25.32238,84.80612
Patna,25.53485,85.25592
Patna,25.44282,85.04423
Patna,25.50546,85.30338
Patna,25.50864,85.30287
Patna,25.50923,85.30019
Patna,25.50726,85.30311
Patna,25.50782,85.3025
Patna,25.4793,85.27963
Patna,25.52288,85.29209
Patna,25.5084,85.30309
Patna,25.49326,85.79939
Patna,25.49296,85.80175
Patna,25.48765,85.81719
Patna,25.49354,85.7971
Patna,25.48875,85.80691
Patna,25.49379,85.79665
Patna,25.4922,85.80762
Patna,25.49281,85.80201
Patna,25.49053,85.80027
Patna,25.47815,85.83075
Patna,25.4904,85.80735
Patna,25.49409,85.79337
Patna,25.51972,84.94473
Patna,25.51021,85.15546
Patna,25.51021,85.15546
Patna,25.50379,85.14875
Patna,25.50349,85.14574
Patna,25.48949,84.79146
Patna,25.35678,84.75305
Patna,25.35497,84.76246
Patna,25.35702,84.75772
Patna,25.35285,84.76968
Patna,25.35529,84.76254
Patna,25.48917,85.39343
Patna,25.48952,85.39301
Patna,25.61483,85.18655
Patna,25.45367,85.35767
Patna,25.45939,85.37894
Patna,25.54259,84.98639
Patna,25.55112,84.98979
Patna,25.54969,84.98693
Patna,25.31932,84.88916
Patna,25.31952,84.88893
Patna,25.5109,84.9909
Patna,25.47945,84.95336
Patna,25.30811,85.04241
Patna,25.4293,84.80524
Patna,25.5919,84.86538
Patna,25.35623,85.82614
Patna,25.35623,85.82614
Patna,25.35859,85.8129
Patna,25.48844,85.77926
Patna,25.49282,85.78024
Patna,25.38112,85.66218
Patna,25.48158,85.38704
Patna,25.48659,85.38781
Patna,25.4847,85.38647
Patna,25.48619,85.38703
Patna,25.48276,85.38269
Patna,25.22359,84.78613
Patna,25.48188,85.31399
Patna,25.52414,85.4781
Patna,25.52284,85.47395
Patna,25.52336,85.47393
Patna,25.52333,85.47362
Patna,25.46127,85.56313
Patna,25.46219,85.57534
Patna,25.46141,85.56623
Patna,25.46184,85.57238
Patna,25.46184,85.57238
Patna,25.45978,85.61399
Patna,25.45005,85.21566
Patna,25.44938,85.21794
Patna,25.36024,85.99179
Patna,25.35801,85.9927
Patna,25.35967,85.99309
Patna,25.35602,85.99369
Patna,25.35288,85.99663
Patna,25.35949,85.99092
Patna,25.58859,85.03373
Patna,25.5887,85.03375
Patna,25.63193,84.87373
Patna,25.63176,84.87388
Patna,25.6319,84.87376
Patna,25.63085,84.87455
Patna,25.31374,85.10711
Patna,25.50282,85.10377
Patna,25.5005,85.106
Patna,25.60597,85.11545
Patna,25.3295,84.80158
Patna,25.33164,84.80176
Patna,25.3272,84.83674
Patna,25.32978,84.80159
Patna,25.33057,84.8
Patna,25.45451,85.61971
Patna,25.35501,85.10713
Patna,25.34854,84.97789
Patna,25.34637,85.73221
Patna,25.38035,84.85731
Patna,25.37615,84.85416
Patna,25.38281,84.85868
Patna,25.38217,84.85682
Patna,25.37992,84.85715
Patna,25.38116,84.85785
Patna,25.56992,84.8529
Patna,25.56171,84.86379
Patna,25.57048,84.85164
Patna,25.57052,84.85174
Patna,25.4407,85.13261
Patna,25.45441,85.14517
Patna,25.45568,85.14767
Patna,25.46333,85.46577
Patna,25.50058,85.10102
Patna,25.50038,85.10212
Patna,25.48964,85.10045
Patna,25.499,85.10203
Patna,25.49646,85.10392
Patna,25.49583,85.10122
Patna,25.57792,85.02946
Patna,25.57055,85.04873
Patna,25.57758,85.03116
Patna,25.57066,85.04917
Patna,25.54198,85.2817
Patna,25.42273,84.91547
Patna,25.41878,84.91748
Patna,25.25356,84.8123
Patna,25.41352,85.76883
Patna,25.41352,85.76883
Patna,25.41341,85.77501
Patna,25.41445,85.76829
Patna,25.42038,85.76383
Patna,25.55767,85.23823
Patna,25.47022,85.83776
Patna,25.47071,85.82701
Patna,25.48902,85.72701
Patna,25.50259,85.72897
Patna,25.24939,84.84962
Patna,25.57595,84.98659
Patna,25.57761,84.98681
Patna,25.57645,84.98926
Patna,25.57716,84.98813
Patna,25.54093,84.90157
Patna,25.59076,84.849
Patna,25.47957,85.05944
Patna,25.2813,84.78588
Patna,25.3868,85.95845
Patna,25.58196,85.06429
Patna,25.57485,85.06321
Patna,25.57029,85.05686
Patna,25.57917,85.07685
Patna,25.57069,85.04919
Patna,25.57037,85.04859
Patna,25.46389,85.69121
Patna,25.32779,86.00944
Patna,25.3234,86.01492
Patna,25.39722,84.93777
Patna,25.47843,85.18166
